areaCode,areaName,areaType,date,newAdmissions
E40000006,South West,nhsRegion,2020-07-13,6
E40000006,South West,nhsRegion,2020-07-12,2
E40000006,South West,nhsRegion,2020-07-11,6
E40000006,South West,nhsRegion,2020-07-10,6
E40000006,South West,nhsRegion,2020-07-09,5
E40000006,South West,nhsRegion,2020-07-08,1
E40000006,South West,nhsRegion,2020-07-07,3
E40000006,South West,nhsRegion,2020-07-06,2
E40000006,South West,nhsRegion,2020-07-05,5
E40000006,South West,nhsRegion,2020-07-04,6
E40000006,South West,nhsRegion,2020-07-03,5
E40000006,South West,nhsRegion,2020-07-02,2
E40000006,South West,nhsRegion,2020-07-01,4
E40000006,South West,nhsRegion,2020-06-30,11
E40000006,South West,nhsRegion,2020-06-29,7
E40000006,South West,nhsRegion,2020-06-28,8
E40000006,South West,nhsRegion,2020-06-27,12
E40000006,South West,nhsRegion,2020-06-26,7
E40000006,South West,nhsRegion,2020-06-25,12
E40000006,South West,nhsRegion,2020-06-24,8
E40000006,South West,nhsRegion,2020-06-23,9
E40000006,South West,nhsRegion,2020-06-22,1
E40000006,South West,nhsRegion,2020-06-21,3
E40000006,South West,nhsRegion,2020-06-20,5
E40000006,South West,nhsRegion,2020-06-19,9
E40000006,South West,nhsRegion,2020-06-18,13
E40000006,South West,nhsRegion,2020-06-17,10
E40000006,South West,nhsRegion,2020-06-16,11
E40000006,South West,nhsRegion,2020-06-15,9
E40000006,South West,nhsRegion,2020-06-14,5
E40000006,South West,nhsRegion,2020-06-13,12
E40000006,South West,nhsRegion,2020-06-12,4
E40000006,South West,nhsRegion,2020-06-11,7
E40000006,South West,nhsRegion,2020-06-10,23
E40000006,South West,nhsRegion,2020-06-09,17
E40000006,South West,nhsRegion,2020-06-08,7
E40000006,South West,nhsRegion,2020-06-07,22
E40000006,South West,nhsRegion,2020-06-06,28
E40000006,South West,nhsRegion,2020-06-05,30
E40000006,South West,nhsRegion,2020-06-04,16
E40000006,South West,nhsRegion,2020-06-03,33
E40000006,South West,nhsRegion,2020-06-02,42
E40000006,South West,nhsRegion,2020-06-01,46
E40000006,South West,nhsRegion,2020-05-31,23
E40000006,South West,nhsRegion,2020-05-30,31
E40000006,South West,nhsRegion,2020-05-29,25
E40000006,South West,nhsRegion,2020-05-28,48
E40000006,South West,nhsRegion,2020-05-27,35
E40000006,South West,nhsRegion,2020-05-26,37
E40000006,South West,nhsRegion,2020-05-25,36
E40000006,South West,nhsRegion,2020-05-24,23
E40000006,South West,nhsRegion,2020-05-23,28
E40000006,South West,nhsRegion,2020-05-22,39
E40000006,South West,nhsRegion,2020-05-21,53
E40000006,South West,nhsRegion,2020-05-20,55
E40000006,South West,nhsRegion,2020-05-19,52
E40000006,South West,nhsRegion,2020-05-18,48
E40000006,South West,nhsRegion,2020-05-17,27
E40000006,South West,nhsRegion,2020-05-16,53
E40000006,South West,nhsRegion,2020-05-15,50
E40000006,South West,nhsRegion,2020-05-14,37
E40000006,South West,nhsRegion,2020-05-13,52
E40000006,South West,nhsRegion,2020-05-12,38
E40000006,South West,nhsRegion,2020-05-11,58
E40000006,South West,nhsRegion,2020-05-10,41
E40000006,South West,nhsRegion,2020-05-09,45
E40000006,South West,nhsRegion,2020-05-08,53
E40000006,South West,nhsRegion,2020-05-07,53
E40000006,South West,nhsRegion,2020-05-06,58
E40000006,South West,nhsRegion,2020-05-05,49
E40000006,South West,nhsRegion,2020-05-04,70
E40000006,South West,nhsRegion,2020-05-03,68
E40000006,South West,nhsRegion,2020-05-02,68
E40000006,South West,nhsRegion,2020-05-01,62
E40000006,South West,nhsRegion,2020-04-30,70
E40000006,South West,nhsRegion,2020-04-29,50
E40000006,South West,nhsRegion,2020-04-28,71
E40000006,South West,nhsRegion,2020-04-27,69
E40000006,South West,nhsRegion,2020-04-26,51
E40000006,South West,nhsRegion,2020-04-25,60
E40000006,South West,nhsRegion,2020-04-24,92
E40000006,South West,nhsRegion,2020-04-23,84
E40000006,South West,nhsRegion,2020-04-22,84
E40000006,South West,nhsRegion,2020-04-21,89
E40000006,South West,nhsRegion,2020-04-20,77
E40000006,South West,nhsRegion,2020-04-19,76
E40000006,South West,nhsRegion,2020-04-18,91
E40000006,South West,nhsRegion,2020-04-17,102
E40000006,South West,nhsRegion,2020-04-16,118
E40000006,South West,nhsRegion,2020-04-15,112
E40000006,South West,nhsRegion,2020-04-14,106
E40000006,South West,nhsRegion,2020-04-13,113
E40000006,South West,nhsRegion,2020-04-12,129
E40000006,South West,nhsRegion,2020-04-11,127
E40000006,South West,nhsRegion,2020-04-10,131
E40000006,South West,nhsRegion,2020-04-09,121
E40000006,South West,nhsRegion,2020-04-08,134
E40000006,South West,nhsRegion,2020-04-07,152
E40000006,South West,nhsRegion,2020-04-06,144
E40000006,South West,nhsRegion,2020-04-05,130
E40000006,South West,nhsRegion,2020-04-04,98
E40000006,South West,nhsRegion,2020-04-03,123
E40000006,South West,nhsRegion,2020-04-02,152
E40000006,South West,nhsRegion,2020-04-01,112
E40000006,South West,nhsRegion,2020-03-31,122
E40000006,South West,nhsRegion,2020-03-30,128
E40000006,South West,nhsRegion,2020-03-29,107
E40000006,South West,nhsRegion,2020-03-28,130
E40000006,South West,nhsRegion,2020-03-27,105
E40000006,South West,nhsRegion,2020-03-26,86
E40000006,South West,nhsRegion,2020-03-25,94
E40000006,South West,nhsRegion,2020-03-24,60
E40000006,South West,nhsRegion,2020-03-23,62
E40000006,South West,nhsRegion,2020-03-22,37
E40000006,South West,nhsRegion,2020-03-21,43
E40000006,South West,nhsRegion,2020-03-20,43
E40000006,South West,nhsRegion,2020-03-19,29
E40000007,East of England,nhsRegion,2021-12-01,59
E40000007,East of England,nhsRegion,2021-11-30,67
E40000007,East of England,nhsRegion,2021-11-29,62
E40000007,East of England,nhsRegion,2021-11-28,58
E40000007,East of England,nhsRegion,2021-11-27,79
E40000007,East of England,nhsRegion,2021-11-26,46
E40000007,East of England,nhsRegion,2021-11-25,61
E40000007,East of England,nhsRegion,2021-11-24,98
E40000007,East of England,nhsRegion,2021-11-23,53
E40000007,East of England,nhsRegion,2021-11-22,52
E40000007,East of England,nhsRegion,2021-11-21,63
E40000007,East of England,nhsRegion,2021-11-20,72
E40000007,East of England,nhsRegion,2021-11-19,54
E40000007,East of England,nhsRegion,2021-11-18,61
E40000007,East of England,nhsRegion,2021-11-17,76
E40000007,East of England,nhsRegion,2021-11-16,56
E40000007,East of England,nhsRegion,2021-11-15,73
E40000007,East of England,nhsRegion,2021-11-14,57
E40000007,East of England,nhsRegion,2021-11-13,78
E40000007,East of England,nhsRegion,2021-11-12,64
E40000007,East of England,nhsRegion,2021-11-11,82
E40000007,East of England,nhsRegion,2021-11-10,88
E40000007,East of England,nhsRegion,2021-11-09,79
E40000007,East of England,nhsRegion,2021-11-08,84
E40000007,East of England,nhsRegion,2021-11-07,90
E40000007,East of England,nhsRegion,2021-11-06,69
E40000007,East of England,nhsRegion,2021-11-05,67
E40000007,East of England,nhsRegion,2021-11-04,82
E40000007,East of England,nhsRegion,2021-11-03,83
E40000007,East of England,nhsRegion,2021-11-02,100
E40000007,East of England,nhsRegion,2021-11-01,95
E40000007,East of England,nhsRegion,2021-10-31,88
E40000007,East of England,nhsRegion,2021-10-30,85
E40000007,East of England,nhsRegion,2021-10-29,95
E40000007,East of England,nhsRegion,2021-10-28,117
E40000007,East of England,nhsRegion,2021-10-27,102
E40000007,East of England,nhsRegion,2021-10-26,96
E40000007,East of England,nhsRegion,2021-10-25,75
E40000007,East of England,nhsRegion,2021-10-24,98
E40000007,East of England,nhsRegion,2021-10-23,97
E40000007,East of England,nhsRegion,2021-10-22,69
E40000007,East of England,nhsRegion,2021-10-21,73
E40000007,East of England,nhsRegion,2021-10-20,83
E40000007,East of England,nhsRegion,2021-10-19,91
E40000007,East of England,nhsRegion,2021-10-18,79
E40000007,East of England,nhsRegion,2021-10-17,95
E40000007,East of England,nhsRegion,2021-10-16,84
E40000007,East of England,nhsRegion,2021-10-15,58
E40000007,East of England,nhsRegion,2021-10-14,68
E40000007,East of England,nhsRegion,2021-10-13,58
E40000007,East of England,nhsRegion,2021-10-12,53
E40000007,East of England,nhsRegion,2021-10-11,71
E40000007,East of England,nhsRegion,2021-10-10,72
E40000007,East of England,nhsRegion,2021-10-09,64
E40000007,East of England,nhsRegion,2021-10-08,65
E40000007,East of England,nhsRegion,2021-10-07,45
E40000007,East of England,nhsRegion,2021-10-06,49
E40000007,East of England,nhsRegion,2021-10-05,58
E40000007,East of England,nhsRegion,2021-10-04,49
E40000007,East of England,nhsRegion,2021-10-03,36
E40000007,East of England,nhsRegion,2021-10-02,37
E40000007,East of England,nhsRegion,2021-10-01,37
E40000007,East of England,nhsRegion,2021-09-30,39
E40000007,East of England,nhsRegion,2021-09-29,54
E40000007,East of England,nhsRegion,2021-09-28,34
E40000007,East of England,nhsRegion,2021-09-27,58
E40000007,East of England,nhsRegion,2021-09-26,32
E40000007,East of England,nhsRegion,2021-09-25,38
E40000007,East of England,nhsRegion,2021-09-24,46
E40000007,East of England,nhsRegion,2021-09-23,42
E40000007,East of England,nhsRegion,2021-09-22,41
E40000007,East of England,nhsRegion,2021-09-21,42
E40000007,East of England,nhsRegion,2021-09-20,53
E40000007,East of England,nhsRegion,2021-09-19,49
E40000007,East of England,nhsRegion,2021-09-18,56
E40000007,East of England,nhsRegion,2021-09-17,41
E40000007,East of England,nhsRegion,2021-09-16,61
E40000007,East of England,nhsRegion,2021-09-15,48
E40000007,East of England,nhsRegion,2021-09-14,76
E40000007,East of England,nhsRegion,2021-09-13,53
E40000007,East of England,nhsRegion,2021-09-12,73
E40000007,East of England,nhsRegion,2021-09-11,50
E40000007,East of England,nhsRegion,2021-09-10,54
E40000007,East of England,nhsRegion,2021-09-09,68
E40000007,East of England,nhsRegion,2021-09-08,51
E40000007,East of England,nhsRegion,2021-09-07,66
E40000007,East of England,nhsRegion,2021-09-06,87
E40000007,East of England,nhsRegion,2021-09-05,62
E40000007,East of England,nhsRegion,2021-09-04,68
E40000007,East of England,nhsRegion,2021-09-03,36
E40000007,East of England,nhsRegion,2021-09-02,73
E40000007,East of England,nhsRegion,2021-09-01,80
E40000007,East of England,nhsRegion,2021-08-31,65
E40000007,East of England,nhsRegion,2021-08-30,77
E40000007,East of England,nhsRegion,2021-08-29,69
E40000007,East of England,nhsRegion,2021-08-28,54
E40000007,East of England,nhsRegion,2021-08-27,71
E40000007,East of England,nhsRegion,2021-08-26,88
E40000007,East of England,nhsRegion,2021-08-25,66
E40000007,East of England,nhsRegion,2021-08-24,69
E40000007,East of England,nhsRegion,2021-08-23,70
E40000007,East of England,nhsRegion,2021-08-22,53
E40000007,East of England,nhsRegion,2021-08-21,71
E40000007,East of England,nhsRegion,2021-08-20,65
E40000007,East of England,nhsRegion,2021-08-19,66
E40000007,East of England,nhsRegion,2021-08-18,78
E40000007,East of England,nhsRegion,2021-08-17,69
E40000007,East of England,nhsRegion,2021-08-16,63
E40000007,East of England,nhsRegion,2021-08-15,66
E40000007,East of England,nhsRegion,2021-08-14,49
E40000007,East of England,nhsRegion,2021-08-13,67
E40000007,East of England,nhsRegion,2021-08-12,64
E40000007,East of England,nhsRegion,2021-08-11,63
E40000007,East of England,nhsRegion,2021-08-10,58
E40000007,East of England,nhsRegion,2021-08-09,52
E40000007,East of England,nhsRegion,2021-08-08,64
E40000007,East of England,nhsRegion,2021-08-07,49
E40000007,East of England,nhsRegion,2021-08-06,50
E40000007,East of England,nhsRegion,2021-08-05,62
E40000007,East of England,nhsRegion,2021-08-04,51
E40000007,East of England,nhsRegion,2021-08-03,37
E40000007,East of England,nhsRegion,2021-08-02,51
E40000007,East of England,nhsRegion,2021-08-01,40
E40000007,East of England,nhsRegion,2021-07-31,29
E40000007,East of England,nhsRegion,2021-07-30,43
E40000007,East of England,nhsRegion,2021-07-29,55
E40000007,East of England,nhsRegion,2021-07-28,43
E40000007,East of England,nhsRegion,2021-07-27,50
E40000007,East of England,nhsRegion,2021-07-26,61
E40000007,East of England,nhsRegion,2021-07-25,68
E40000007,East of England,nhsRegion,2021-07-24,69
E40000007,East of England,nhsRegion,2021-07-23,48
E40000007,East of England,nhsRegion,2021-07-22,47
E40000007,East of England,nhsRegion,2021-07-21,33
E40000007,East of England,nhsRegion,2021-07-20,56
E40000007,East of England,nhsRegion,2021-07-19,47
E40000007,East of England,nhsRegion,2021-07-18,57
E40000007,East of England,nhsRegion,2021-07-17,44
E40000007,East of England,nhsRegion,2021-07-16,31
E40000007,East of England,nhsRegion,2021-07-15,38
E40000007,East of England,nhsRegion,2021-07-14,35
E40000007,East of England,nhsRegion,2021-07-13,31
E40000007,East of England,nhsRegion,2021-07-12,36
E40000007,East of England,nhsRegion,2021-07-11,24
E40000007,East of England,nhsRegion,2021-07-10,25
E40000007,East of England,nhsRegion,2021-07-09,28
E40000007,East of England,nhsRegion,2021-07-08,32
E40000007,East of England,nhsRegion,2021-07-07,22
E40000007,East of England,nhsRegion,2021-07-06,19
E40000007,East of England,nhsRegion,2021-07-05,21
E40000007,East of England,nhsRegion,2021-07-04,18
E40000007,East of England,nhsRegion,2021-07-03,12
E40000007,East of England,nhsRegion,2021-07-02,17
E40000007,East of England,nhsRegion,2021-07-01,22
E40000007,East of England,nhsRegion,2021-06-30,13
E40000007,East of England,nhsRegion,2021-06-29,7
E40000007,East of England,nhsRegion,2021-06-28,12
E40000007,East of England,nhsRegion,2021-06-27,9
E40000007,East of England,nhsRegion,2021-06-26,12
E40000007,East of England,nhsRegion,2021-06-25,14
E40000007,East of England,nhsRegion,2021-06-24,9
E40000007,East of England,nhsRegion,2021-06-23,11
E40000007,East of England,nhsRegion,2021-06-22,13
E40000007,East of England,nhsRegion,2021-06-21,11
E40000007,East of England,nhsRegion,2021-06-20,12
E40000007,East of England,nhsRegion,2021-06-19,10
E40000007,East of England,nhsRegion,2021-06-18,7
E40000007,East of England,nhsRegion,2021-06-17,15
E40000007,East of England,nhsRegion,2021-06-16,12
E40000007,East of England,nhsRegion,2021-06-15,19
E40000007,East of England,nhsRegion,2021-06-14,8
E40000007,East of England,nhsRegion,2021-06-13,9
E40000007,East of England,nhsRegion,2021-06-12,9
E40000007,East of England,nhsRegion,2021-06-11,11
E40000007,East of England,nhsRegion,2021-06-10,9
E40000007,East of England,nhsRegion,2021-06-09,10
E40000007,East of England,nhsRegion,2021-06-08,6
E40000007,East of England,nhsRegion,2021-06-07,9
E40000007,East of England,nhsRegion,2021-06-06,10
E40000007,East of England,nhsRegion,2021-06-05,3
E40000007,East of England,nhsRegion,2021-06-04,12
E40000007,East of England,nhsRegion,2021-06-03,8
E40000007,East of England,nhsRegion,2021-06-02,7
E40000007,East of England,nhsRegion,2021-06-01,7
E40000007,East of England,nhsRegion,2021-05-31,11
E40000007,East of England,nhsRegion,2021-05-30,5
E40000007,East of England,nhsRegion,2021-05-29,8
E40000007,East of England,nhsRegion,2021-05-28,12
E40000007,East of England,nhsRegion,2021-05-27,10
E40000007,East of England,nhsRegion,2021-05-26,5
E40000007,East of England,nhsRegion,2021-05-25,9
E40000007,East of England,nhsRegion,2021-05-24,7
E40000007,East of England,nhsRegion,2021-05-23,2
E40000007,East of England,nhsRegion,2021-05-22,4
E40000007,East of England,nhsRegion,2021-05-21,4
E40000007,East of England,nhsRegion,2021-05-20,4
E40000007,East of England,nhsRegion,2021-05-19,10
E40000007,East of England,nhsRegion,2021-05-18,5
E40000007,East of England,nhsRegion,2021-05-17,4
E40000007,East of England,nhsRegion,2021-05-16,2
E40000007,East of England,nhsRegion,2021-05-15,10
E40000007,East of England,nhsRegion,2021-05-14,8
E40000007,East of England,nhsRegion,2021-05-13,5
E40000007,East of England,nhsRegion,2021-05-12,12
E40000007,East of England,nhsRegion,2021-05-11,10
E40000007,East of England,nhsRegion,2021-05-10,6
E40000007,East of England,nhsRegion,2021-05-09,9
E40000007,East of England,nhsRegion,2021-05-08,9
E40000007,East of England,nhsRegion,2021-05-07,6
E40000007,East of England,nhsRegion,2021-05-06,8
E40000007,East of England,nhsRegion,2021-05-05,8
E40000007,East of England,nhsRegion,2021-05-04,11
E40000007,East of England,nhsRegion,2021-05-03,7
E40000007,East of England,nhsRegion,2021-05-02,10
E40000007,East of England,nhsRegion,2021-05-01,7
E40000007,East of England,nhsRegion,2021-04-30,10
E40000007,East of England,nhsRegion,2021-04-29,7
E40000007,East of England,nhsRegion,2021-04-28,9
E40000007,East of England,nhsRegion,2021-04-27,18
E40000007,East of England,nhsRegion,2021-04-26,14
E40000007,East of England,nhsRegion,2021-04-25,17
E40000007,East of England,nhsRegion,2021-04-24,18
E40000007,East of England,nhsRegion,2021-04-23,14
E40000007,East of England,nhsRegion,2021-04-22,7
E40000007,East of England,nhsRegion,2021-04-21,24
E40000007,East of England,nhsRegion,2021-04-20,10
E40000007,East of England,nhsRegion,2021-04-19,15
E40000007,East of England,nhsRegion,2021-04-18,15
E40000007,East of England,nhsRegion,2021-04-17,24
E40000007,East of England,nhsRegion,2021-04-16,23
E40000007,East of England,nhsRegion,2021-04-15,20
E40000007,East of England,nhsRegion,2021-04-14,15
E40000007,East of England,nhsRegion,2021-04-13,27
E40000007,East of England,nhsRegion,2021-04-12,20
E40000007,East of England,nhsRegion,2021-04-11,18
E40000007,East of England,nhsRegion,2021-04-10,10
E40000007,East of England,nhsRegion,2021-04-09,22
E40000007,East of England,nhsRegion,2021-04-08,21
E40000007,East of England,nhsRegion,2021-04-07,17
E40000007,East of England,nhsRegion,2021-04-06,23
E40000007,East of England,nhsRegion,2021-04-05,21
E40000007,East of England,nhsRegion,2021-04-04,11
E40000007,East of England,nhsRegion,2021-04-03,16
E40000007,East of England,nhsRegion,2021-04-02,19
E40000007,East of England,nhsRegion,2021-04-01,14
E40000007,East of England,nhsRegion,2021-03-31,15
E40000007,East of England,nhsRegion,2021-03-30,10
E40000007,East of England,nhsRegion,2021-03-29,20
E40000007,East of England,nhsRegion,2021-03-28,21
E40000007,East of England,nhsRegion,2021-03-27,17
E40000007,East of England,nhsRegion,2021-03-26,20
E40000007,East of England,nhsRegion,2021-03-25,27
E40000007,East of England,nhsRegion,2021-03-24,24
